year,state,lga,fvi_score,annual_rainfall_mm,population_exposed_thousands
2023,Delta,Bomadi,6.54,1158,47
2023,Delta,Ndokwa East,4.46,881,24
2023,Delta,Ndokwa West,3.98,935,29
2023,Delta,Uvwie,5.96,798,32
2023,Delta,Aniocha North,4.99,900,16
2023,Delta,Oshimili South,9.61,708,15
2023,Delta,Bomadi,6.62,825,25
2023,Delta,Bomadi,8.05,882,21
2023,Delta,Bomadi,1.65,832,24
2023,Delta,Oshimili North,7.62,908,22
2023,Delta,Okpe,6.16,839,40
2023,Delta,Warri South West,6.76,836,22
2023,Delta,Warri South,5.32,1983,20
2023,Delta,Ukwuani,3.04,2055,15
2023,Delta,Isoko South,6.48,2314,21
2023,Delta,Ika North East,9.69,2602,18
2023,Delta,Warri North,6.68,2642,14
2023,Delta,Ika South,5.36,2054,29
2023,Delta,Ethiope East,9.6,2526,33
2023,Delta,Ethiope East,4.88,2479,14
2023,Delta,Isoko North,3.09,2622,31
2023,Delta,Patani,6.94,2060,24
2023,Delta,Ethiope West,3.31,2166,14
2023,Delta,Ughelli South,7.21,2407,11
2023,Delta,Burutu,9.18,2100,28
2023,Delta,Ughelli North,5.51,2287,12
2023,Delta,Sapele,3.45,2465,17
2023,Delta,Udu,1.34,2270,32
2023,Ebonyi,Abakaliki,5.33,2593,21
2023,Ebonyi,Izzi,7.82,2167,23
2023,Ebonyi,Ohaukwu,6.61,2316,21
2023,Ebonyi,Ivo,4.7,2104,30
2023,Ebonyi,Ikwo,4.93,2201,33
2023,Ebonyi,Afikpo North,8.3,2192,24
2023,Ebonyi,Ishielu,4.83,2641,22
2023,Ebonyi,Ebonyi,8.57,2211,19
2023,Ebonyi,Afikpo South,7.71,2551,32
2023,Ebonyi,Ezza South,1.98,2309,16
2023,Ebonyi,Ohaozara,1.07,2527,17
2023,Ebonyi,Ezza North,3.1,785,22
2023,Ebonyi,Onicha,9.21,852,13
2023,Edo,Egor,3.25,875,20
2023,Edo,Oredo,9.54,828,19
2023,Edo,Owan West,5.06,852,21
2023,Edo,Esan South East,9.97,787,9
2023,Edo,Esan North East,4.26,796,19
2023,Edo,Esan Central,3.43,889,16
2023,Edo,Owan East,4.75,819,9
2023,Edo,Uhunmwonde,6.09,730,12
2023,Edo,Etsako West,3.09,851,18
2023,Edo,Ikpoba-Okha,7.17,760,24
2023,Edo,Etsako East,2.02,819,23
2023,Edo,Etsako Central,8.46,881,19
2023,Edo,Orhionmwon,7.97,966,21
2023,Edo,Akoko-Edo,4.71,932,15
2023,Edo,Igueben,6.74,885,24
2023,Edo,Ovia North East,8.77,931,15
2023,Edo,Ovia South West,2.03,856,11
2023,Edo,Esan West,2.99,971,14
2023,Ekiti,Ikole,8.38,974,9
2023,Ekiti,Ilejemeji,7.62,957,23
2023,Ekiti,Moba,2.94,946,20
2023,Ekiti,Ido-Osi,4.68,959,11
2023,Ekiti,Ikere,5.38,829,16
2023,Ekiti,Ekiti East,8.31,954,25
2023,Ekiti,Irepodun/Ifelodun,7.16,789,19
2023,Ekiti,Ekiti South West,9.69,1314,22
2023,Ekiti,Efon,7.14,1100,18
2023,Ekiti,Ise/Orun,9.9,1031,19
2023,Ekiti,Emure,1.03,1257,31
2023,Ekiti,Oye,8.93,1186,28
2023,Ekiti,Ado Ekiti,8.98,1060,25
2023,Ekiti,Ijero,7,1113,35
2023,Ekiti,Ekiti West,8.65,1338,15
2023,Ekiti,Aiyekire (Gbonyin),4.26,1050,31
2023,Enugu,Udi,2.76,1059,25
2023,Enugu,Udenu,3.5,1093,27
2023,Enugu,Enugu East,5.4,1276,18
2023,Enugu,Ezeagu,8.28,1339,15
2023,Enugu,Aninri,4.07,1254,36
2023,Enugu,Oji-River,2.27,1063,22
2023,Enugu,Enugu South,2.08,1068,28
2023,Enugu,Enugu North,2.98,1308,28
2023,Enugu,Nkanu East,2.15,1047,18
2023,Enugu,Nsukka,6.02,1356,17
2023,Enugu,Nkanu West,7,1029,26
2023,Enugu,Uzo-Uwani,9.34,1023,17
2023,Enugu,Awgu,7.55,1186,24
2023,Enugu,Isi-Uzo,4.73,1135,16
2023,Enugu,Igbo-Eze South,3.87,847,13
2023,Enugu,Igbo-Eze North,8.87,807,22
2023,Enugu,Igbo-Etiti,8.71,811,17
2023,Federal Capital Territory,Bwari,2.21,862,12
2023,Federal Capital Territory,Abaji,8.14,1019,20
2023,Federal Capital Territory,Abuja Municipal,1.99,784,14
2023,Federal Capital Territory,Kuje,9.44,978,8
2023,Federal Capital Territory,Gwagwalada,5.97,783,13
2023,Federal Capital Territory,Kwali,5.75,818,20
2023,Gombe,Akko,5.75,804,12
2023,Gombe,Shomgom,8.98,803,12
2023,Gombe,Balanga,9.18,1002,9
2023,Gombe,Billiri,2.3,1000,18
2023,Gombe,Funakaye,7.79,900,9
2023,Gombe,Gombe,4.49,861,19
2023,Gombe,Nafada,1.8,893,9
2023,Gombe,Yamaltu/Deba,3.7,968,18
2023,Gombe,Kwami,8.18,957,16
2023,Gombe,Kaltungo,9.36,781,22
2023,Gombe,Dukku,1.84,899,20
2023,Imo,Njaba,1.53,775,9
2023,Imo,Ngor-Okpala,7.92,853,12
2023,Imo,Mbaitoli,9.65,917,21
2023,Imo,Orlu,5.32,906,22
2023,Imo,Ahiazu-Mbaise,9,1037,10
2023,Imo,Isu,3.91,777,20
2023,Imo,Okigwe,9.85,969,18
2023,Imo,Owerri-Municipal,9.28,775,16
2023,Imo,Ezinihitte,6.41,841,19
2023,Imo,Oru West,3.92,942,9
2023,Imo,Ohaji/Egbema,2.28,1003,18
2023,Imo,Owerri West,1.15,888,19
2023,Imo,Unuimo,7.04,799,21
2023,Imo,Orsu,1.97,843,21
2023,Imo,Nwangele,1.73,973,8
2023,Imo,Nkwerre,7.85,927,10
2023,Imo,Owerri North,5.5,774,15
2023,Imo,Oru East,3.65,1035,10
2023,Imo,Oguta,6.45,896,11
2023,Imo,Ideato North,2.18,925,21
2023,Imo,Ideato South,2.12,852,12
2023,Imo,Obowo,2.65,820,18
2023,Imo,Ehime-Mbano,5.8,797,12
2023,Imo,Ikeduru,7.85,913,17
2023,Imo,Isiala Mbano,3.84,659,15
2023,Imo,Aboh-Mbaise,6.14,846,7
2023,Imo,Ihitte/Uboma,4.16,842,12
2023,Jigawa,Buji,2.04,829,11
2023,Jigawa,Gwaram,7.38,671,6
2023,Jigawa,Gwiwa,1.43,834,14
2023,Jigawa,Hadejia,7.31,723,14
2023,Jigawa,Auyo,6.69,694,10
2023,Jigawa,Kiri Kasamma,8.25,653,7
2023,Jigawa,Sule-Tankarkar,9.58,859,15
2023,Jigawa,Garki,9.09,743,11
2023,Jigawa,Kafin Hausa,7.37,828,7
2023,Jigawa,Gagarawa,4.43,854,7
2023,Jigawa,Babura,8.54,683,7
2023,Jigawa,Taura,5.2,795,14
2023,Jigawa,Kazaure,4.06,719,11
2023,Jigawa,Miga,7.46,729,9
2023,Jigawa,Dutse,4.51,712,14
2023,Jigawa,Kiyawa,1.32,716,6
2023,Jigawa,Ringim,1.45,650,15
2023,Jigawa,Kaugama,3.42,640,6
2023,Jigawa,Jahun,3.57,779,11
2023,Jigawa,Maigatari,5.3,693,11
2023,Jigawa,Gumel,7.78,846,6
2023,Jigawa,Birni Kudu,6.89,637,11
2023,Jigawa,Biriniwa,7.49,777,8
2023,Jigawa,Malam Madori,7.95,787,9
2023,Jigawa,Roni,7.51,857,15
2023,Jigawa,Yankwashi,8.93,814,5
2023,Jigawa,Guri,9.7,640,12
2023,Kaduna,Giwa,1.08,637,12
2023,Kaduna,Soba,6.17,738,8
2023,Kaduna,Ikara,3.09,716,6
2023,Kaduna,Jema'a,9.99,794,12
2023,Kaduna,Kaura,8.18,1011,19
2023,Kaduna,Kubau,3.92,1035,11
2023,Kaduna,Kudan,4.41,956,28
2023,Kaduna,Kachia,5.3,944,20
2023,Kaduna,Birnin-Gwari,3.35,935,30
2023,Kaduna,Kaduna South,9.49,1167,16
2023,Kaduna,Chikun,5.47,980,26
2023,Kaduna,Igabi,9.7,1132,30
2023,Kaduna,Kaduna North,2.34,1143,11
2023,Kaduna,Lere,2.9,1015,13
2023,Kaduna,Kajuru,2.23,1012,25
2023,Kaduna,Markafi,6.01,947,17
2023,Kaduna,Kauru,6.18,908,28
2023,Kaduna,Kagarko,3.42,908,21
2023,Kaduna,Sabon-Gari,2.21,994,31
2023,Kaduna,Sanga,6.58,964,20
2023,Kaduna,Jaba,3.58,1153,15
2023,Kaduna,Zango-Kataf,2.36,1046,19
2023,Kaduna,Zaria,2.09,1068,14
2023,Kano,Dawakin Tofa,5.79,1173,28
2023,Kano,Doguwa,8.46,1203,18
2023,Kano,Dala,7.75,1252,20
2023,Kano,Makoda,8.61,1347,24
2023,Kano,Fagge,6.99,1380,26
2023,Kano,Gabasawa,3.24,1574,36
2023,Kano,Kunchi,1.67,1637,36
2023,Kano,Garko,9.08,1440,24
2023,Kano,Nasarawa,2.04,1247,34
2023,Kano,Garum Mallam,2.47,1315,44
2023,Kano,Ungogo,9.14,1318,44
2023,Kano,Kibiya,8.47,1295,29
2023,Kano,Kura,4.57,1483,34
2023,Kano,Gaya,7.05,1287,30
2023,Kano,Kiru,5.63,1325,25
2023,Kano,Gezawa,6.88,1618,22
2023,Kano,Ajingi,7.74,1498,38
2023,Kano,Madobi,1.59,1559,37
2023,Kano,Tudun Wada,7.72,1527,45
2023,Kano,Tsanyawa,8.33,1245,44
2023,Kano,Tofa,3.95,1555,35
2023,Kano,Albasu,3.58,1482,19
2023,Kano,Kabo,4.36,1327,36
2023,Kano,Minjibir,8.35,1072,21
2023,Kano,Tarauni,3.99,1228,12
2023,Kano,Takai,4.14,1193,20
2023,Kano,Sumaila,6.24,1069,31
2023,Kano,Kumbotso,8.36,1254,14
2023,Kano,Shanono,7.73,1097,22
2023,Kano,Warawa,5.53,1291,27
2023,Kano,Bagwai,8.65,1078,25
2023,Kano,Bebeji,6.65,1319,16
2023,Kano,Bichi,5.72,1176,24
2023,Kano,Rogo,6.89,1284,15
2023,Kano,Wudil,3.82,1118,22
2023,Kano,Rimin Gado,9.88,1109,31
2023,Kano,Rano,1.34,1047,32
2023,Kano,Gwale,8.85,1107,33
2023,Kano,Bunkure,2.8,1056,24
2023,Kano,Gwarzo,2.13,1840,78
2023,Kano,Dambatta,6.85,2121,74
2023,Kano,Dawakin Kudu,5,1653,72
2023,Kano,Kano Municipal,5.03,1741,44
2023,Kano,Karaye,4.63,1916,37
2023,Katsina,Dutsi,6.28,1923,39
2023,Katsina,Malumfashi,8.93,1910,76
2023,Katsina,Rimi,5.02,2047,51
2023,Katsina,Kurfi,2.87,1918,44
2023,Katsina,Daura,3.85,2070,63
2023,Katsina,Danja,9.35,1747,83
2023,Katsina,Dandume,6.93,2096,41
2023,Katsina,Katsina,7.31,2007,32
2023,Katsina,Safana,8.77,1783,59
2023,Katsina,Sabuwa,1.48,2020,60
2023,Katsina,Kusada,9.26,1715,48
2023,Katsina,Dan Musa,5.01,1794,31
2023,Katsina,Bindawa,2.58,2110,80
2023,Katsina,Batagarawa,5.64,1885,45
2023,Katsina,Charanchi,7.73,1987,66
2023,Katsina,Mai'adua,8.63,1509,17
2023,Katsina,Musawa,6.94,1203,27
2023,Katsina,Ingawa,4.58,1313,15
2023,Katsina,Jibia,2.62,1485,20
2023,Katsina,Baure,4.99,1374,34
2023,Katsina,Sandamu,4.24,1151,27
2023,Katsina,Bakori,3.6,1201,21
2023,Katsina,Batsari,2.32,1440,31
2023,Katsina,Matazu,3.49,1276,32
2023,Katsina,Dutsin-Ma,9.23,1428,37
2023,Katsina,Kafur,9.69,1198,28
2023,Katsina,Faskari,4.05,1143,27
2023,Katsina,Mashi,8.45,1415,14
2023,Katsina,Kankia,2.71,1431,33
2023,Katsina,Kaita,2.87,1241,22
2023,Katsina,Funtua,6.38,1185,29
2023,Katsina,Kankara,4.22,1433,18
2023,Katsina,Zango,1.18,1228,38
2023,Katsina,Mani,5.19,1426,20
2023,Kebbi,Dandi,7.66,1102,27
2023,Kebbi,Jega,2.41,1254,21
2023,Kebbi,Bunza,7.27,1285,20
2023,Kebbi,Ngaski,5.67,1414,33
2023,Kebbi,Birnin Kebbi,4.07,1214,28
2023,Kebbi,Fakai,4.3,1436,19
2023,Kebbi,Koko/Besse,8.65,1429,25
2023,Kebbi,Aleiro,3.45,1295,15
2023,Kebbi,Zuru,6.06,1336,24
2023,Kebbi,Sakaba,9.07,1082,31
2023,Kebbi,Gwandu,1.28,1222,29
2023,Kebbi,Augie,8.38,1138,16
2023,Kebbi,Argungu,8.37,1205,36
2023,Kebbi,Kalgo,3.58,1214,25
2023,Kebbi,Wasagu/Danko,2.53,1299,17
2023,Kebbi,Arewa-Dandi,6.52,1422,31
2023,Kebbi,Suru,7.96,1110,18
2023,Kebbi,Maiyama,8.59,1371,27
2023,Kebbi,Bagudo,8.7,1435,31
2023,Kebbi,Shanga,1.29,1501,32
2023,Kebbi,Yauri,2.39,1683,25
2023,Kogi,Ajaokuta,2.43,1724,35
2023,Kogi,Ankpa,2.39,1645,13
2023,Kogi,Dekina,3.84,1474,29
2023,Kogi,Ibaji,9.45,1593,30
2023,Kogi,Idah,1.75,1498,27
2023,Kogi,Kogi,9.91,1771,14
2023,Kogi,Bassa,6.61,1411,15
2023,Kogi,Yagba East,4.01,1749,31
2023,Kogi,Yagba West,8.91,1724,35
2023,Kogi,Lokoja,7.12,1699,18
2023,Kogi,Mopa-Muro,3.2,1673,14
2023,Kogi,Ofu,2.3,1623,20
2023,Kogi,Ogori/Magongo,4.93,1681,29
2023,Kogi,Okehi,4.73,1560,36
2023,Kogi,Okene,5.77,1749,25
2023,Kogi,Olamabolo,6.43,1734,33
2023,Kogi,Omala,1.08,1395,24
2023,Kogi,Igalamela-Odolu,1.77,1802,21
2023,Kogi,Kabba/Bunu,4.07,1695,15
2023,Kogi,Ijumu,6.17,1648,35
2023,Kogi,Adavi,1.5,2089,22
2023,Kwara,Ekiti,2.4,1810,19
2023,Kwara,Edu,6.69,1860,19
2023,Kwara,Offa,2.2,1608,22
2023,Kwara,Ilorin South,1.61,1675,27
2023,Kwara,Pategi,2.1,1783,26
2023,Kwara,Ilorin East,4.86,1670,24
2023,Kwara,Kaiama,9.33,2123,19
2023,Kwara,Ilorin East,3.55,1772,20
2023,Kwara,Ilorin West,9.2,2113,17
2023,Kwara,Baruten,7.75,1887,27
2023,Kwara,Ifelodun,7.86,2014,19
2023,Kwara,Oyun,7.05,1799,20
2023,Kwara,Oke-Ero,8.21,1574,31
2023,Kwara,Moro,4.27,1934,25
2023,Kwara,Ilorin South,4.41,1693,34
2023,Kwara,Isin,6.99,1636,11
2023,Kwara,Irepodun,5.1,1652,9
2023,Kwara,Asa,6.7,1351,9
2023,Lagos,Ikorodu,9.63,1382,13
2023,Lagos,Ajeromi-Ifelodun,1.29,1573,13
2023,Lagos,Ikeja,8.65,1638,15
2023,Lagos,Badagry,8.17,1661,9
2023,Lagos,Alimosho,7.93,1549,13
2023,Lagos,Amuwo-Odofin,1.76,1685,8
2023,Lagos,Eti-Osa,3.2,1698,12
2023,Lagos,Shomolu,5.94,1701,6
2023,Lagos,Apapa,7.51,1377,8
2023,Lagos,Surulere,8.9,1392,13
2023,Lagos,Oshodi-Isolo,4.92,1605,17
2023,Lagos,Agege,5.69,1643,16
2023,Lagos,Kosofe,5.74,1463,9
2023,Lagos,Ifako-Ijaye,9.98,1457,10
2023,Lagos,Lagos Mainland,2.13,1739,14
2023,Lagos,Lagos Island,9.24,1589,10
2023,Lagos,Ibeju/Lekki,4.02,1384,12
2023,Lagos,Mushin,5.6,1522,16
2023,Lagos,Ojo,5.59,1396,10
2023,Lagos,Epe,5.77,1481,15
2023,Lagos,Ibeju/Lekki,6.32,1503,6
2023,Nasarawa,Wamba,5.64,1409,6
2023,Nasarawa,Karu,9.39,1304,12
2023,Nasarawa,Lafia,2.31,1435,10
2023,Nasarawa,Nasarawa-Eggon,4.06,1723,11
2023,Nasarawa,Doma,7.97,1334,15
2023,Nasarawa,Toto,7.05,1720,10
2023,Nasarawa,Nasarawa,4.09,1348,11
2023,Nasarawa,Awe,2.49,1433,25
2023,Nasarawa,Akwanga,2.49,1514,19
2023,Nasarawa,Obi,5.71,1251,9
2023,Nasarawa,Kokona,2.05,1263,19
2023,Nasarawa,Keffi,9.86,1566,10
2023,Nasarawa,Keana,2.69,1349,14
2023,Niger,Edati,5.12,1555,23
2023,Niger,Suleja,2.53,1344,16
2023,Niger,Muya,5.55,1393,16
2023,Niger,Bida,2.14,1376,14
2023,Niger,Mokwa,2.3,1201,15
2023,Niger,Shiroro,4.91,1293,25
2023,Niger,Mariga,1.33,1278,10
2023,Niger,Borgu,5.29,1545,22
2023,Niger,Bosso,6.56,1221,18
2023,Niger,Mashegu,4.66,1174,15
2023,Niger,Gbako,2.56,1575,12
2023,Niger,Lapai,4.41,1342,11
2023,Niger,Agwara,2.96,1313,18
2023,Niger,Chanchaga,9.9,1545,10
2023,Niger,Agaie,9.27,1193,13
2023,Niger,Tafa,2.2,1376,19
2023,Niger,Lavun,1.67,1379,19
2023,Niger,Gurara,8.43,1405,12
2023,Niger,Kontagora,9.27,1370,13
2023,Niger,Rafi,9.31,1552,16
2023,Niger,Wushishi,3.35,1403,10
2023,Niger,Magama,6.89,1231,20
2023,Niger,Paikoro,1.2,1557,13
2023,Niger,Rijau,4.56,1278,22
2023,Niger,Katcha,4.51,1227,13
2023,Ogun,Remo North,8.99,1231,19
2023,Ogun,Ifo,4.7,1650,21
2023,Ogun,Egbado South,1.54,1598,15
2023,Ogun,Egbado North,2.87,1493,29
2023,Ogun,Ijebu North East,8.21,1506,24
2023,Ogun,Ikenne,8.61,1396,29
2023,Ogun,Ijebu North,1.27,1518,15
2023,Ogun,Ijebu East,6.85,1598,27
2023,Ogun,Ado-Odo/Ota,9.78,1330,20
2023,Ogun,Abeokuta North,5.92,1473,31
2023,Ogun,Abeokuta South,2.73,1539,12
2023,Ogun,Ipokia,5.28,1682,12
2023,Ogun,Obafemi-Owode,4.91,1501,28
2023,Ogun,Imeko-Afon,7.78,1450,20
2023,Ogun,Odeda,1.92,1310,13
2023,Ogun,Ijebu Ode,6.98,1475,20
2023,Ogun,Odogbolu,3.2,1451,17
2023,Ogun,Shagamu,8.36,1707,23
2023,Ogun,Ogun waterside,4.25,3357,36
2023,Ogun,Ewekoro,1.62,3424,60
2023,Ondo,Akoko South West,6.24,3510,56
2023,Ondo,Akoko South East,6.67,3328,40
2023,Ondo,Idanre,7.83,3717,47
2023,Ondo,Ondo East,6.56,3893,57
2023,Ondo,Okitipupa,5.33,3135,26
2023,Ondo,Ondo West,3.22,3651,24
2023,Ondo,Akoko North East,4.5,3732,27
2023,Ondo,Akoko North West,1.01,3154,23
2023,Ondo,Ifedore,1.15,3160,25
2023,Ondo,Irele,3.65,3327,58
2023,Ondo,Ose,8.05,4016,59
2023,Ondo,Ile-Oluji-Okeigbo,6.68,3479,25
2023,Ondo,Akure South,8.45,3942,43
2023,Ondo,Odigbo,2.53,3060,45
2023,Ondo,Ilaje,7.34,3148,62
2023,Ondo,Ese-Odo,2.22,3355,27
2023,Ondo,Akure North,1.14,3502,33
2023,Ondo,Owo,8.36,4016,53
2023,Osun,Boripe,4.84,3935,32
2023,Osun,Ifedayo,2.37,3188,37
2023,Osun,Ifelodun,7.57,3164,22
2023,Osun,Ilesha West,4.08,733,8
2023,Osun,Ilesha East,1.2,622,10
2023,Osun,Ejigbo,1.94,803,21
2023,Osun,Aiyedire,2.17,720,9
2023,Osun,Aiyedade,1.13,695,9
2023,Osun,Irewole,8.11,717,18
2023,Osun,Boluwaduro,8.29,807,19
2023,Osun,Irepodun,8.99,653,14
2023,Osun,Ife East,6.89,788,14
2023,Osun,Ila,5.93,739,16
2023,Osun,Egbedore,5.63,722,9
2023,Osun,Ede North,4.26,613,21
2023,Osun,Ife Central,6.77,713,18
2023,Osun,Obokun,7.98,789,15
2023,Osun,Ola-oluwa,1.89,713,22
2023,Osun,Atakumosa West,1.67,673,16
2023,Osun,Atakumosa East,9.28,699,21
2023,Osun,Ede South,3.52,692,18
2023,Osun,Ife North,9.23,610,12
2023,Osun,Iwo,5.34,764,15
2023,Osun,Orolu,4.55,733,19
2023,Osun,Isokan,4.02,708,11
2023,Osun,Odo-Otin,1.89,618,9
2023,Osun,Ife South,6.36,1195,30
2023,Osun,Oriade,4.41,1036,31
2023,Osun,Osogbo,3.27,1116,23
2023,Osun,Olorunda,4.68,1105,18
2023,Oyo,Saki West,3.6,1348,28
2023,Oyo,Oyo East,3.89,1037,25
2023,Oyo,Oyo West,7.98,1040,26
2023,Oyo,Saki East,5.02,1380,25
2023,Oyo,Atigbo,6.43,1344,24
2023,Oyo,Atiba,1.59,1318,22
2023,Oyo,Akinyele,4.15,1265,16
2023,Oyo,Kajola,8.07,1144,29
2023,Oyo,Itesiwaju,6.52,1338,32
2023,Oyo,Ido,5.01,1204,32
2023,Oyo,Iseyin,9.06,1343,21
2023,Oyo,Ibarapa North,5.71,1070,31
2023,Oyo,Ibarapa Central,2.83,640,11
2023,Oyo,Ibadan South West,4.59,655,8
2023,Oyo,Ibadan South East,6.55,605,21
2023,Oyo,Afijio,4.11,622,11
2023,Oyo,Ibadan North West,5.21,524,22
2023,Oyo,Ibadan North East,6.17,638,12
2023,Oyo,Ibadan North,8.84,520,14
2023,Oyo,Surulere,9.76,587,16
2023,Oyo,Ibarapa East,4.74,533,9
2023,Oyo,Irepo,6.61,652,15
2023,Oyo,Ogbomosho North,9.01,605,20
2023,Oyo,Ogbomosho South,4.14,550,21
2023,Oyo,Ogo Oluwa,9.68,615,11
2023,Oyo,Lagelu,3.87,648,18
2023,Oyo,Iwajowa,4.4,535,22
2023,Oyo,Olorunsogo,5.53,580,16
2023,Oyo,Oluyole,1.8,609,13
2023,Oyo,Ona-Ara,6.79,790,20
2023,Oyo,Orelope,2.64,818,18
2023,Oyo,Ori Ire,4.73,814,29
2023,Oyo,Egbeda,2.9,645,18
2023,Plateau,Bassa,1.86,817,34
2023,Plateau,Bokkos,6.05,736,29
2023,Plateau,Langtang North,3.56,658,28
2023,Plateau,Qua'an Pan,9.58,824,14
2023,Plateau,Barikin Ladi,7.71,754,25
2023,Plateau,Riyom,3.04,636,32
2023,Plateau,Langtang South,8.64,631,25
2023,Plateau,Pankshin,2.11,719,17
2023,Plateau,Wase,9.45,673,26
2023,Plateau,Kanam,8.72,742,24
2023,Plateau,Kanke,4.15,2374,15
2023,Plateau,Mangu,1.42,2318,43
2023,Plateau,Jos North,9.07,2276,41
2023,Plateau,Jos East,8.42,1939,43
2023,Plateau,Shendam,7.63,2202,15
2023,Plateau,Jos South,1.16,2090,32
2023,Plateau,Mikang,4.12,2488,32
2023,Rivers,Etche,3.86,2464,23
2023,Rivers,Andoni,9.25,2215,36
2023,Rivers,Port-Harcourt,9.55,2502,17
2023,Rivers,Opobo/Nkoro,1.3,1890,26
2023,Rivers,Ogu/Bolo,3.68,2084,25
2023,Rivers,Khana,5.58,2266,33
2023,Rivers,Ogba/Egbema/Ndoni,1.27,1905,33
2023,Rivers,Degema,8.49,2070,40
2023,Rivers,Emohua,3.04,2474,19
2023,Rivers,Asari-Toru,8.8,2058,34
2023,Rivers,Bonny,1.86,1056,17
2023,Rivers,Obia/Akpor,2.05,1112,30
2023,Rivers,Eleme,4.5,933,25
2023,Rivers,Ahoada East,2.74,977,20
2023,Rivers,Gokana,5.33,1022,13
2023,Rivers,Oyigbo,2.14,996,14
2023,Rivers,Ahoada West,4.16,1037,14
2023,Rivers,Tai,3.46,830,12
2023,Rivers,Okrika,2.16,913,20
2023,Rivers,Ikwerre,6.95,955,31
2023,Rivers,Omumma,5.42,942,31
2023,Rivers,Akuku Toru,2.27,1014,12
2023,Rivers,Abua/Odual,3.1,1055,18
2023,Sokoto,Yabo,7.81,929,19
2023,Sokoto,Bodinga,8.15,1003,12
2023,Sokoto,Kebbe,1,841,28
2023,Sokoto,Sabon Birni,8.09,1043,30
2023,Sokoto,Binji,2.84,1047,32
2023,Sokoto,Shagari,9.26,856,14
2023,Sokoto,Silame,8.49,976,30
2023,Sokoto,Sokoto North,2.85,1117,23
2023,Sokoto,Sokoto South,4.19,3087,37
2023,Sokoto,Gada,7.83,2809,17
2023,Sokoto,Goronyo,3.77,3104,20
2023,Sokoto,Gudu,5.81,3282,28
2023,Sokoto,Tambuwal,8.5,3238,33
2023,Sokoto,Isa,6.17,3036,20
2023,Sokoto,Gwadabawa,1.31,2971,18
2023,Sokoto,Tureta,7.93,2970,22
2023,Sokoto,Tangaza,4.02,3178,25
2023,Sokoto,Dange-Shuni,1.69,3180,31
2023,Sokoto,Illela,6.28,2724,37
2023,Sokoto,Rabah,7.83,2742,26
2023,Sokoto,Wamako,5.35,3136,31
2023,Sokoto,Kware,3.9,3121,34
2023,Sokoto,Wurno,7.79,3069,35
2023,Taraba,Jalingo,2.67,3046,19
2023,Taraba,Gashaka,3,3095,28
2023,Taraba,Bali,9.58,2733,35
2023,Taraba,Ardo-Kola,6.12,3162,27
2023,Taraba,Sardauna,2.8,2668,38
2023,Taraba,Kurmi,1.25,2767,37
2023,Taraba,Karim-Lamido,8.31,2739,15
2023,Taraba,Zing,8.07,3305,20
2023,Taraba,Gassol,1.69,3485,32
2023,Taraba,Donga,5.05,3220,30
2023,Taraba,Ussa,6.16,2778,23
2023,Taraba,Wukari,1.01,2858,16
2023,Taraba,Yorro,4.21,3522,36
2023,Taraba,Takum,5.47,3397,32
2023,Taraba,Lau,7.35,2692,18
2023,Taraba,Ibi,9.24,2785,32
2023,Yobe,Tarmua,2.68,2355,33
2023,Yobe,Damaturu,2.29,2213,20
2023,Yobe,Bade,3.49,2259,43
2023,Yobe,Gulani,5.63,2430,26
2023,Yobe,Nangere,7.18,2376,30
2023,Yobe,Gujba,3.53,2344,23
2023,Yobe,Geidam,6.05,2247,40
2023,Yobe,Machina,8.44,2242,24
2023,Yobe,Nguru,3.27,2203,33
2023,Yobe,Fune,3.35,2399,25
2023,Yobe,Bursari,8.81,2226,23
2023,Yobe,Potiskum,2.64,1903,36
2023,Yobe,Jakusko,4.71,2437,42
2023,Yobe,Fika,5.07,2222,43
2023,Yobe,Yunusari,6.52,2219,49
2023,Yobe,Yusufari,2.01,1900,38
2023,Yobe,Karasuwa,7.04,2103,39
2023,Yobe,Bade,2.16,1925,31
2023,Zamfara,Bakura,4.43,2243,39
2023,Zamfara,Gusau,2.35,2323,31
2023,Zamfara,Anka,3.79,2256,19
2023,Zamfara,Gummi,6.27,944,27
2023,Zamfara,Shinkafi,4.94,934,10
2023,Zamfara,Talata Mafara,8.06,810,13
2023,Zamfara,Maradun,1.5,797,15
2023,Zamfara,Birnin Magaji,5.39,889,12
2023,Zamfara,Bungudu,4.94,790,13
2023,Zamfara,Tsafe,3.26,808,17
2023,Zamfara,Gusau,3.39,876,25
2023,Zamfara,Bukkuyum,7.51,776,10
2023,Zamfara,Maru,5.22,847,11
2023,Zamfara,Zurmi,6.93,943,10
2023,Zamfara,Kaura Namoda,1.75,955,19
2024,Abia,Aba North,8.65,773,13
2024,Abia,Aba South,6.3,791,16
2024,Abia,Ukwa East,6.79,760,17
2024,Abia,Osisioma Ngwa,2.51,848,24
2024,Abia,Bende,8.03,883,25
2024,Abia,Ikwuano,4.49,953,18
2024,Abia,Isiukwuato,2.78,893,11
2024,Abia,Ugwunagbo,5.91,798,13
2024,Abia,Umuahia South,6.8,4163,73
2024,Abia,Umuahia North,1.83,3504,79
2024,Abia,Arochukwu,7.55,4266,119
2024,Abia,Isiala-Ngwa South,7.77,3779,58
2024,Abia,Isiala-Ngwa North,8.49,3975,64
2024,Abia,Obi Ngwa,4.25,4333,94
