year,state,lga,fvi_score,annual_rainfall_mm,population_exposed_thousands
2024,Katsina,Bakori,4.94,558,95
2024,Katsina,Batagarawa,5.35,390,135
2024,Katsina,Batsari,8.6,200,122
2024,Katsina,Baure,9.74,268,97
2024,Katsina,Bindawa,8.19,835,168
2024,Katsina,Charanchi,1.08,1000,90
2024,Katsina,Dan Musa,4.92,668,135
2024,Katsina,Dandume,4.86,344,89
2024,Katsina,Danja,2.23,442,123
2024,Katsina,Daura,6.4,653,172
2024,Katsina,Dutsi,9.47,449,126
2024,Katsina,Dutsin-Ma,3.64,827,197
2024,Katsina,Faskari,6.34,865,186
2024,Katsina,Funtua,9.51,297,153
2024,Katsina,Ingawa,9.64,870,101
2024,Katsina,Jibia,2.05,424,129
2024,Katsina,Kafur,1.78,625,143
2024,Katsina,Kaita,9.25,201,179
2024,Katsina,Kankara,7.88,998,92
2024,Katsina,Kankia,3.57,485,194
2024,Katsina,Katsina,6.77,825,60
2024,Katsina,Kurfi,5.36,553,75
2024,Katsina,Kusada,5.37,773,101
2024,Katsina,Mai'adua,4.57,307,125
2024,Katsina,Malumfashi,2.21,852,131
2024,Katsina,Mani,6.1,501,71
2024,Katsina,Mashi,9.85,590,186
2024,Katsina,Matazu,1.43,257,196
2024,Katsina,Musawa,1.34,356,92
2024,Katsina,Rimi,1.72,489,135
2024,Katsina,Sabuwa,9.65,251,105
2024,Katsina,Safana,6.6,312,136
2024,Katsina,Sandamu,1.56,614,95
2024,Katsina,Zango,7.53,997,101
2024,Kebbi,Aleiro,6.97,779,144
2024,Kebbi,Arewa-Dandi,3.06,852,119
2024,Kebbi,Argungu,9.38,281,195
2024,Kebbi,Augie,1.51,718,144
2024,Kebbi,Bagudo,6.61,605,182
2024,Kebbi,Birnin Kebbi,7.46,161,60
2024,Kebbi,Bunza,8.44,692,125
2024,Kebbi,Dandi,7.69,637,95
2024,Kebbi,Fakai,6,524,103
2024,Kebbi,Gwandu,3.02,615,52
2024,Kebbi,Jega,3.95,534,136
2024,Kebbi,Kalgo,6.9,744,70
2024,Kebbi,Koko/Besse,6.14,422,169
2024,Kebbi,Maiyama,7.77,623,97
2024,Kebbi,Ngaski,6.11,289,68
2024,Kebbi,Sakaba,3.8,132,175
2024,Kebbi,Shanga,8.9,968,199
2024,Kebbi,Suru,6.32,792,181
2024,Kebbi,Wasagu/Danko,9.47,872,98
2024,Kebbi,Yauri,8.14,156,138
2024,Kebbi,Zuru,7.61,699,169
2024,Kogi,Adavi,4.76,942,180
2024,Kogi,Ajaokuta,8.37,335,166
2024,Kogi,Ankpa,4.92,889,176
2024,Kogi,Bassa,2.32,221,77
2024,Kogi,Dekina,4.33,536,178
2024,Kogi,Ibaji,2.66,922,57
2024,Kogi,Idah,7.72,748,64
2024,Kogi,Igalamela-Odolu,6.38,617,62
2024,Kogi,Ijumu,7.1,788,111
2024,Kogi,Kabba/Bunu,2.02,149,176
2024,Kogi,Kogi,1.23,764,170
2024,Kogi,Lokoja,5.7,501,102
2024,Kogi,Mopa-Muro,7.99,235,68
2024,Kogi,Ofu,1.73,130,134
2024,Kogi,Ogori/Magongo,7.42,246,120
2024,Kogi,Okehi,1.1,694,164
2024,Kogi,Okene,3.03,788,102
2024,Kogi,Olamabolo,1.48,545,181
2024,Kogi,Omala,3.37,788,100
2024,Kogi,Yagba East,2.48,370,126
2024,Kogi,Yagba West,5.93,267,194
2024,Kwara,Asa,8.64,468,152
2024,Kwara,Baruten,2.51,702,125
2024,Kwara,Edu,3.35,776,72
2024,Kwara,Ekiti,9.54,909,169
2024,Kwara,Ifelodun,2.36,582,109
2024,Kwara,Ilorin East,5.31,857,56
2024,Kwara,Ilorin South,2.11,743,144
2024,Kwara,Ilorin West,8.38,628,183
2024,Kwara,Irepodun,8.26,636,56
2024,Kwara,Isin,4.13,895,136
2024,Kwara,Kaiama,2.53,967,166
2024,Kwara,Moro,4.82,168,95
2024,Kwara,Offa,3.43,418,105
2024,Kwara,Oke-Ero,8.18,241,196
2024,Kwara,Oyun,3.44,892,85
2024,Kwara,Pategi,8.77,476,102
2024,Lagos,Agege,9.46,550,99
2024,Lagos,Ajeromi-Ifelodun,6.96,315,143
2024,Lagos,Alimosho,9.93,243,139
2024,Lagos,Amuwo-Odofin,7.17,538,132
2024,Lagos,Apapa,4.67,305,90
2024,Lagos,Badagry,8.46,808,183
2024,Lagos,Epe,7.92,484,155
2024,Lagos,Eti-Osa,4.24,744,119
2024,Lagos,Ibeju/Lekki,7.57,112,156
2024,Lagos,Ifako-Ijaye,9.8,248,75
2024,Lagos,Ikeja,6.84,417,198
2024,Lagos,Ikorodu,2.77,489,162
2024,Lagos,Kosofe,4.93,755,186
2024,Lagos,Lagos Island,3.61,172,120
2024,Lagos,Lagos Mainland,5.96,626,87
2024,Lagos,Mushin,4.61,473,192
2024,Lagos,Ojo,7.28,629,82
2024,Lagos,Oshodi-Isolo,8.06,247,101
2024,Lagos,Shomolu,8.58,205,185
2024,Lagos,Surulere,8.35,344,112
2024,Nasarawa,Akwanga,3.7,813,127
2024,Nasarawa,Awe,2.64,153,143
2024,Nasarawa,Doma,3.1,667,113
2024,Nasarawa,Karu,2.14,186,64
2024,Nasarawa,Keana,9.29,763,98
2024,Nasarawa,Keffi,4.72,614,164
2024,Nasarawa,Kokona,7.04,921,191
2024,Nasarawa,Lafia,5.37,568,64
2024,Nasarawa,Nasarawa,6.41,531,72
2024,Nasarawa,Nasarawa-Eggon,7.53,263,107
2024,Nasarawa,Obi,8.59,546,96
2024,Nasarawa,Toto,4.98,671,193
2024,Nasarawa,Wamba,2.36,810,131
2024,Niger,Agaie,9.4,241,105
2024,Niger,Agwara,7.14,356,51
2024,Niger,Bida,7.27,521,168
2024,Niger,Borgu,6.35,385,65
2024,Niger,Bosso,3.02,608,187
2024,Niger,Chanchaga,1.49,666,82
2024,Niger,Edati,8.44,351,82
2024,Niger,Gbako,8.03,228,182
2024,Niger,Gurara,5.16,603,194
2024,Niger,Katcha,6.94,925,84
2024,Niger,Kontagora,2.04,499,84
2024,Niger,Lapai,9.97,219,125
2024,Niger,Lavun,8.53,802,128
2024,Niger,Magama,1.24,302,123
2024,Niger,Mariga,2.44,264,136
2024,Niger,Mashegu,7.39,196,77
2024,Niger,Mokwa,7.64,750,183
2024,Niger,Muya,2.61,613,178
2024,Niger,Paikoro,4.88,441,122
2024,Niger,Rafi,1.51,689,151
2024,Niger,Rijau,9.03,933,186
2024,Niger,Shiroro,9.26,883,122
2024,Niger,Suleja,5.93,918,196
2024,Niger,Tafa,2.56,355,162
2024,Niger,Wushishi,4.32,537,55
2024,Ogun,Abeokuta North,5.49,524,191
2024,Ogun,Abeokuta South,1.11,726,106
2024,Ogun,Ado-Odo/Ota,1.44,927,95
2024,Ogun,Egbado North,5.68,781,109
2024,Ogun,Egbado South,3.83,277,193
2024,Ogun,Ewekoro,2.64,521,155
2024,Ogun,Ifo,1.72,692,164
2024,Ogun,Ijebu East,5.76,689,72
2024,Ogun,Ijebu North,8.66,956,166
2024,Ogun,Ijebu North East,9.21,269,121
2024,Ogun,Ijebu Ode,8.8,766,181
2024,Ogun,Ikenne,6.59,123,86
2024,Ogun,Imeko-Afon,2.2,477,87
2024,Ogun,Ipokia,1.82,431,74
2024,Ogun,Obafemi-Owode,2.4,450,156
2024,Ogun,Odeda,7.34,997,59
2024,Ogun,Odogbolu,6.41,546,172
2024,Ogun,Ogun waterside,8.08,184,187
2024,Ogun,Remo North,1.01,992,134
2024,Ogun,Shagamu,1.78,822,195
2024,Ondo,Akoko North East,8.49,125,157
2024,Ondo,Akoko North West,2.49,375,164
2024,Ondo,Akoko South East,3.85,573,80
2024,Ondo,Akoko South West,8.55,923,73
2024,Ondo,Akure North,2.33,430,123
2024,Ondo,Akure South,3.71,119,193
2024,Ondo,Ese-Odo,3.67,632,153
2024,Ondo,Idanre,6.01,422,70
2024,Ondo,Ifedore,1.79,180,84
2024,Ondo,Ilaje,5.14,978,73
2024,Ondo,Ile-Oluji-Okeigbo,3.32,818,52
2024,Ondo,Irele,6.32,984,94
2024,Ondo,Odigbo,2.73,960,149
2024,Ondo,Okitipupa,4.44,509,140
2024,Ondo,Ondo East,7.05,425,160
2024,Ondo,Ondo West,6.33,852,111
2024,Ondo,Ose,1.75,608,151
2024,Ondo,Owo,1.38,484,54
2024,Osun,Aiyedade,6.79,543,180
2024,Osun,Aiyedire,1.43,235,144
2024,Osun,Atakumosa East,2.83,814,91
2024,Osun,Atakumosa West,3.3,376,185
2024,Osun,Boluwaduro,6.37,190,99
2024,Osun,Boripe,5.48,555,87
2024,Osun,Ede North,4.11,828,186
2024,Osun,Ede South,7.28,190,115
2024,Osun,Egbedore,8.11,792,186
2024,Osun,Ejigbo,9.61,359,138
2024,Osun,Ife Central,9.63,158,104
2024,Osun,Ife East,5.66,670,105
2024,Osun,Ife North,3.48,504,100
2024,Osun,Ife South,3.27,139,158
2024,Osun,Ifedayo,8.16,908,199
2024,Osun,Ifelodun,7.27,642,154
2024,Osun,Ila,2.17,374,87
2024,Osun,Ilesha East,9.22,547,51
2024,Osun,Ilesha West,2.66,250,111
2024,Osun,Irepodun,5.69,605,50
2024,Osun,Irewole,8.17,248,158
2024,Osun,Isokan,5.27,264,54
2024,Osun,Iwo,6.48,861,170
2024,Osun,Obokun,9.04,709,58
2024,Osun,Odo-Otin,7.12,772,150
2024,Osun,Ola-oluwa,4.64,832,131
2024,Osun,Olorunda,1.98,735,185
2024,Osun,Oriade,3.56,368,96
2024,Osun,Orolu,8.99,844,82
2024,Osun,Osogbo,4.32,326,114
2024,Oyo,Afijio,7.9,176,140
2024,Oyo,Akinyele,3.6,543,132
2024,Oyo,Atiba,7.73,438,119
2024,Oyo,Atigbo,5.63,932,81
2024,Oyo,Egbeda,9.4,354,151
2024,Oyo,Ibadan North,5.09,577,130
2024,Oyo,Ibadan North East,6.61,788,127
2024,Oyo,Ibadan North West,2.43,394,53
2024,Oyo,Ibadan South East,4.45,352,154
2024,Oyo,Ibadan South West,7.87,480,153
2024,Oyo,Ibarapa Central,7,218,95
2024,Oyo,Ibarapa East,8.36,271,176
2024,Oyo,Ibarapa North,4.21,327,159
2024,Oyo,Ido,9.5,808,152
2024,Oyo,Irepo,6.17,580,199
2024,Oyo,Iseyin,3.83,226,123
2024,Oyo,Itesiwaju,1.53,402,153
2024,Oyo,Iwajowa,7.75,629,151
2024,Oyo,Kajola,7.08,880,144
2024,Oyo,Lagelu,9,936,76
2024,Oyo,Ogbomosho North,9.61,823,173
2024,Oyo,Ogbomosho South,7.47,957,189
2024,Oyo,Ogo Oluwa,6.84,373,76
2024,Oyo,Olorunsogo,5.41,564,197
2024,Oyo,Oluyole,1.33,798,180
2024,Oyo,Ona-Ara,4.8,945,126
2024,Oyo,Orelope,5.89,110,106
2024,Oyo,Ori Ire,8.91,110,117
2024,Oyo,Oyo East,1.14,305,81
2024,Oyo,Oyo West,8.15,458,87
2024,Oyo,Saki East,9.45,770,171
2024,Oyo,Saki West,6.73,618,160
2024,Oyo,Surulere,2.66,885,55
2024,Plateau,Barikin Ladi,2.4,525,78
2024,Plateau,Bassa,7.96,292,127
2024,Plateau,Bokkos,9.1,528,55
2024,Plateau,Jos East,1.8,940,115
2024,Plateau,Jos North,4.59,679,80
2024,Plateau,Jos South,6.06,741,122
2024,Plateau,Kanam,2.13,304,192
2024,Plateau,Kanke,7.48,128,50
2024,Plateau,Langtang North,6.86,790,53
2024,Plateau,Langtang South,6.26,443,124
2024,Plateau,Mangu,3.98,977,153
2024,Plateau,Mikang,4.73,445,150
2024,Plateau,Pankshin,7.17,816,130
2024,Plateau,Qua'an Pan,2.59,233,82
2024,Plateau,Riyom,8.15,441,147
2024,Plateau,Shendam,3.36,111,173
2024,Plateau,Wase,7.19,420,171
2024,Rivers,Abua/Odual,7.78,830,95
2024,Rivers,Ahoada East,2.44,686,192
2024,Rivers,Ahoada West,1.59,796,119
2024,Rivers,Akuku Toru,9.7,150,104
2024,Rivers,Andoni,6.24,756,104
2024,Rivers,Asari-Toru,4.33,719,71
2024,Rivers,Bonny,5.96,740,175
2024,Rivers,Degema,3.41,658,89
2024,Rivers,Eleme,1.77,622,85
2024,Rivers,Emohua,5.11,877,59
2024,Rivers,Etche,5.24,293,147
2024,Rivers,Gokana,6.57,472,138
2024,Rivers,Ikwerre,8.6,287,198
2024,Rivers,Khana,7.85,596,188
2024,Rivers,Obia/Akpor,9.35,594,158
2024,Rivers,Ogba/Egbema/Ndoni,3.19,640,91
2024,Rivers,Ogu/Bolo,1.24,770,198
2024,Rivers,Okrika,8.23,936,83
2024,Rivers,Omumma,1.67,572,128
2024,Rivers,Opobo/Nkoro,9.73,836,50
2024,Rivers,Oyigbo,4.64,801,184
2024,Rivers,Port-Harcourt,3.62,383,162
2024,Rivers,Tai,4.06,101,187
2024,Sokoto,Binji,9.7,401,102
2024,Sokoto,Bodinga,4.92,528,174
2024,Sokoto,Dange-Shuni,5.34,817,159
2024,Sokoto,Gada,5.74,559,99
2024,Sokoto,Goronyo,3.53,366,129
2024,Sokoto,Gudu,2.67,186,164
2024,Sokoto,Gwadabawa,9.52,852,56
2024,Sokoto,Illela,1.86,416,168
2024,Sokoto,Isa,4.05,389,141
2024,Sokoto,Kebbe,5.05,497,181
2024,Sokoto,Kware,6.45,249,131
2024,Sokoto,Rabah,6.23,899,130
2024,Sokoto,Sabon Birni,4.1,392,121
2024,Sokoto,Shagari,8.37,511,73
2024,Sokoto,Silame,10,605,102
2024,Sokoto,Sokoto North,1.25,905,99
2024,Sokoto,Sokoto South,4.72,819,184
2024,Sokoto,Tambuwal,6.25,270,120
2024,Sokoto,Tangaza,9.52,602,155
2024,Sokoto,Tureta,8.04,252,129
2024,Sokoto,Wamako,7.79,136,80
2024,Sokoto,Wurno,4.79,522,126
2024,Sokoto,Yabo,5.84,619,92
2024,Taraba,Ardo-Kola,8.53,871,159
2024,Taraba,Bali,7.07,618,95
2024,Taraba,Donga,7.77,256,163
2024,Taraba,Gashaka,2.69,376,102
2024,Taraba,Gassol,8.38,418,54
2024,Taraba,Ibi,4.96,319,60
2024,Taraba,Jalingo,5.13,932,168
2024,Taraba,Karim-Lamido,8.36,940,113
2024,Taraba,Kurmi,6.25,818,143
2024,Taraba,Lau,1.06,409,64
2024,Taraba,Sardauna,5.72,864,191
2024,Taraba,Takum,2.3,455,164
2024,Taraba,Ussa,6.7,586,62
2024,Taraba,Wukari,7.99,636,134
2024,Taraba,Yorro,5.85,268,131
2024,Taraba,Zing,9.48,616,132
2024,Yobe,Bade,5.73,1000,148
2024,Yobe,Bursari,6.33,514,166
2024,Yobe,Damaturu,5.5,978,102
2024,Yobe,Fika,9.71,520,81
2024,Yobe,Fune,9.81,522,123
2024,Yobe,Geidam,8.82,963,129
2024,Yobe,Gujba,3.26,481,94
2024,Yobe,Gulani,2.28,284,106
2024,Yobe,Jakusko,4.82,452,96
2024,Yobe,Karasuwa,1.08,187,113
2024,Yobe,Machina,1.88,334,156
2024,Yobe,Nangere,4,484,177
2024,Yobe,Nguru,8.9,339,83
2024,Yobe,Potiskum,6.52,459,83
2024,Yobe,Tarmua,7.53,324,103
2024,Yobe,Yunusari,3.27,512,164
2024,Yobe,Yusufari,3.39,349,106
2024,Zamfara,Anka,6.7,937,153
2024,Zamfara,Bakura,7.08,967,96
2024,Zamfara,Birnin Magaji,1.64,695,184
2024,Zamfara,Bukkuyum,5.92,386,71
2024,Zamfara,Bungudu,1.21,243,160
2024,Zamfara,Gummi,4.23,178,129
2024,Zamfara,Gusau,8.69,693,68
2024,Zamfara,Kaura Namoda,7.15,420,130
2024,Zamfara,Maradun,2.33,250,189
2024,Zamfara,Maru,5.48,936,120
2024,Zamfara,Shinkafi,4.41,918,103
2024,Zamfara,Talata Mafara,2.48,155,111
2024,Zamfara,Tsafe,6.35,672,142
2024,Zamfara,Zurmi,3.69,219,92
2025,Abia,Aba North,4.01,677,154
2025,Abia,Aba South,1.28,412,161
2025,Abia,Arochukwu,8.29,672,188
2025,Abia,Bende,1.88,881,193
2025,Abia,Ikwuano,2.44,902,173
2025,Abia,Isiala-Ngwa North,5.05,727,139
2025,Abia,Isiala-Ngwa South,7.51,263,61
2025,Abia,Isiukwuato,2.48,139,59
2025,Abia,Obi Ngwa,5.61,474,81
2025,Abia,Ohafia,1.18,707,59
2025,Abia,Osisioma Ngwa,9.67,538,150
2025,Abia,Ugwunagbo,6.27,620,200
2025,Abia,Ukwa East,2.59,431,110
2025,Abia,Ukwa West,4.77,905,65
2025,Abia,Umu-Nneochi,1.92,935,151
2025,Abia,Umuahia North,6.14,291,78
2025,Abia,Umuahia South,1.42,840,193
2025,Adamawa,Demsa,1.72,126,158
2025,Adamawa,Fufore,5.12,261,170
2025,Adamawa,Ganye,5.91,957,96
2025,Adamawa,Girei,3.06,200,95
2025,Adamawa,Gombi,7.71,982,132
2025,Adamawa,Guyuk,8.77,725,128
2025,Adamawa,Hong,1.3,110,175
2025,Adamawa,Jada,1.07,446,154
2025,Adamawa,Lamurde,2.89,128,50
2025,Adamawa,Madagali,1.54,942,120
2025,Adamawa,Maiha,2.87,264,112
2025,Adamawa,Mayo-Belwa,8.9,806,123
2025,Adamawa,Michika,1.95,950,58
2025,Adamawa,Mubi North,5.47,500,182
2025,Adamawa,Mubi South,9.45,781,160
2025,Adamawa,Numan,7.63,520,55
2025,Adamawa,Shelleng,9.05,654,63
2025,Adamawa,Song,9.39,363,90
2025,Adamawa,Toungo,8.92,831,192
2025,Adamawa,Yola North,2.63,679,107
2025,Adamawa,Yola South,7.73,698,75
2025,Akwa Ibom,Abak,2.03,994,60
2025,Akwa Ibom,Eastern Obolo,2.44,683,143
2025,Akwa Ibom,Eket,4.72,618,87
2025,Akwa Ibom,Esit - Eket,5.84,201,123
2025,Akwa Ibom,Essien Udim,9.58,271,182
2025,Akwa Ibom,Etim Ekpo,5.89,335,111
2025,Akwa Ibom,Etinan,5.4,792,151
2025,Akwa Ibom,Ibeno,4.66,933,67
2025,Akwa Ibom,Ibesikpo Asutan,1.46,925,61
2025,Akwa Ibom,Ibiono Ibom,3.79,682,170
2025,Akwa Ibom,Ika,7.08,280,71
2025,Akwa Ibom,Ikono,7.16,949,126
2025,Akwa Ibom,Ikot Abasi,8.85,579,129
2025,Akwa Ibom,Ikot Ekpene,1.04,474,105
2025,Akwa Ibom,Ini,3.57,806,175
2025,Akwa Ibom,Itu,6.8,211,104
2025,Akwa Ibom,Mbo,8.64,301,148
2025,Akwa Ibom,Mkpat Enin,4.84,765,174
2025,Akwa Ibom,Nsit Atai,3.45,657,111
2025,Akwa Ibom,Nsit Ibom,6.8,316,158
2025,Akwa Ibom,Nsit Ubium,9.85,504,82
2025,Akwa Ibom,Obot Akara,9.52,815,154
2025,Akwa Ibom,Okobo,6.06,348,80
2025,Akwa Ibom,Onna,9.08,516,182
2025,Akwa Ibom,Oron,1.23,355,129
2025,Akwa Ibom,Oruk Anam,6.69,282,69
2025,Akwa Ibom,Udung Uko,3.13,359,142
2025,Akwa Ibom,Ukanafun,3.14,778,65
2025,Akwa Ibom,Uruan,3.04,308,153
2025,Akwa Ibom,Urue-Offong/Oruko,7.14,299,123
2025,Akwa Ibom,Uyo,9.19,866,161
2025,Anambra,Aguata,4.63,261,52
2025,Anambra,Anambra East,2.21,518,73
2025,Anambra,Anambra West,1.13,602,149
2025,Anambra,Anaocha,9.99,150,197
2025,Anambra,Awka North,7.32,318,50
2025,Anambra,Awka South,4.21,480,105
2025,Anambra,Ayamelum,3.64,909,131
2025,Anambra,Dunukofia,2.13,669,52
2025,Anambra,Ekwusigo,4.42,758,97
2025,Anambra,Idemili North,4.16,768,51
2025,Anambra,Idemili South,9.39,561,85
2025,Anambra,Ihiala,1.58,251,76
2025,Anambra,Njikoka,5.36,338,85
2025,Anambra,Nnewi North,2.75,683,64
2025,Anambra,Nnewi South,7.67,258,74
2025,Anambra,Ogbaru,1.14,571,64
2025,Anambra,Onitsha North,3.21,642,83
2025,Anambra,Onitsha South,1.98,148,102
2025,Anambra,Orumba North,2.58,350,63
2025,Anambra,Orumba South,9.25,701,77
2025,Anambra,Oyi,6.5,321,156
2025,Bauchi,Alkaleri,9.99,681,117
2025,Bauchi,Bauchi,6.03,952,139
2025,Bauchi,Bogoro,6.71,813,117
2025,Bauchi,Damban,9.63,141,146
2025,Bauchi,Darazo,7.36,198,55
2025,Bauchi,Dass,8.76,495,122
2025,Bauchi,Gamawa,3.78,244,148
2025,Bauchi,Ganjuwa,4.18,189,117
2025,Bauchi,Giade,8.86,402,136
2025,Bauchi,Itas/Gadau,9.42,491,181
2025,Bauchi,Jama'are,1.64,898,182
2025,Bauchi,Katagum,7.47,862,147
2025,Bauchi,Kirfi,4.6,284,134
2025,Bauchi,Misau,4.84,739,60
2025,Bauchi,Ningi,5.59,199,138
2025,Bauchi,Shira,7.14,475,130
2025,Bauchi,Tafawa-Balewa,2.5,759,74
2025,Bauchi,Toro,4.44,409,138
2025,Bauchi,Warji,3.14,350,172
2025,Bauchi,Zaki,3.53,915,65
2025,Bayelsa,Brass,4.15,825,128
2025,Bayelsa,Ekeremor,5.27,356,133
2025,Bayelsa,Kolokuma/Opokuma,6.47,162,110
2025,Bayelsa,Nembe,6.27,764,132
2025,Bayelsa,Ogbia,1.04,931,158
2025,Bayelsa,Sagbama,2.26,104,125
2025,Bayelsa,Southern Ijaw,8.27,268,139
2025,Bayelsa,Yenegoa,5.09,420,126
2025,Benue,Ado,5.93,268,128
2025,Benue,Agatu,3.11,283,50
2025,Benue,Apa,6.56,586,164
2025,Benue,Buruku,9.71,710,198
2025,Benue,Gboko,3.53,395,125
2025,Benue,Guma,8.59,439,177
2025,Benue,Gwer East,1.74,446,56
2025,Benue,Gwer West,6.51,445,150
2025,Benue,Katsina-Ala,6.77,291,116
2025,Benue,Konshisha,7.68,559,117
2025,Benue,Kwande,7.69,587,107
2025,Benue,Logo,4.54,848,157
2025,Benue,Makurdi,8.36,875,100
2025,Benue,Obi,5.79,497,98
2025,Benue,Ogbadibo,9.23,193,58
2025,Benue,Ohimini,6.06,589,82
2025,Benue,Oju,6.25,290,188
2025,Benue,Okpokwu,5.34,486,143
2025,Benue,Oturkpo,6.88,183,146
2025,Benue,Tarka,7.46,819,61
2025,Benue,Ukum,3.23,228,61
2025,Benue,Ushongo,1.34,796,186
2025,Benue,Vandeikya,3.37,768,156
2025,Borno,Abadam,6.09,445,161
2025,Borno,Askira/Uba,4.92,979,108
2025,Borno,Bama,8.31,953,150
2025,Borno,Bayo,8.1,950,138
2025,Borno,Biu,3.99,184,120
2025,Borno,Chibok,9.2,987,142
2025,Borno,Damboa,5.4,734,152
2025,Borno,Dikwa,1.96,478,110
2025,Borno,Gubio,5.04,106,76
2025,Borno,Guzamala,8.4,481,102
2025,Borno,Gwoza,1.76,922,67
2025,Borno,Hawul,4.6,229,194
2025,Borno,Jere,6.15,692,55
2025,Borno,Kaga,1.72,462,93
2025,Borno,Kala/Balge,5.06,254,169
2025,Borno,Konduga,5.85,872,116
2025,Borno,Kukawa,6.92,206,188
2025,Borno,Kwaya Kusar,1.86,340,67
2025,Borno,Mafa,2.66,412,124
2025,Borno,Magumeri,4.99,551,69
2025,Borno,Maiduguri,7.41,970,196
2025,Borno,Marte,8.68,850,142
2025,Borno,Mobbar,3.26,695,76
2025,Borno,Monguno,2.91,206,180
2025,Borno,Ngala,9.72,937,51
2025,Borno,Nganzai,6.5,771,102
2025,Borno,Shani,5.69,519,198
2025,Cross River,Abi,6.11,309,153
2025,Cross River,Akamkpa,6.87,396,159
2025,Cross River,Akpabuyo,6.25,503,63
2025,Cross River,Bakassi,3.93,407,62
2025,Cross River,Bekwara,4.93,633,87
2025,Cross River,Biase,8.82,915,92
2025,Cross River,Boki,7.28,874,74
2025,Cross River,Calabar South,7.74,372,168
2025,Cross River,Calabar-Municipal,3.05,401,137
2025,Cross River,Etung,7.9,653,141
2025,Cross River,Ikom,4.96,851,200
2025,Cross River,Obanliku,5.26,788,147
2025,Cross River,Obubra,7.4,219,109
2025,Cross River,Obudu,2.48,540,88
2025,Cross River,Odukpani,1.76,194,58
2025,Cross River,Ogoja,8.96,624,80
2025,Cross River,Yakurr,9.38,328,87
2025,Cross River,Yala,2.27,486,97
2025,Delta,Aniocha North,3.03,458,195
2025,Delta,Aniocha South,9.38,366,143
2025,Delta,Bomadi,5.93,741,135
2025,Delta,Burutu,2.43,241,123
2025,Delta,Ethiope East,6.38,514,197
2025,Delta,Ethiope West,4.86,105,78
2025,Delta,Ika North East,2.54,954,189
2025,Delta,Ika South,7.99,881,81
2025,Delta,Isoko North,3.19,776,137
2025,Delta,Isoko South,4.56,216,173
2025,Delta,Ndokwa East,3.87,748,52
2025,Delta,Ndokwa West,5.68,538,157
2025,Delta,Okpe,5.36,516,77
2025,Delta,Oshimili North,7.41,796,167
2025,Delta,Oshimili South,1.21,498,179
2025,Delta,Patani,4.2,509,109
2025,Delta,Sapele,7.24,936,90
2025,Delta,Udu,8.3,661,71
2025,Delta,Ughelli North,4.81,989,66
2025,Delta,Ughelli South,1.23,708,60
2025,Delta,Ukwuani,1.24,469,189
2025,Delta,Uvwie,7.61,880,134
2025,Delta,Warri North,1.14,339,62
2025,Delta,Warri South,5.1,344,147
2025,Delta,Warri South West,8.27,553,178
2025,Ebonyi,Abakaliki,7.23,975,90
2025,Ebonyi,Afikpo North,5.6,415,57
2025,Ebonyi,Afikpo South,5.21,779,193
2025,Ebonyi,Ebonyi,7.35,800,197
2025,Ebonyi,Ezza North,5.23,196,94
2025,Ebonyi,Ezza South,6.83,268,75
2025,Ebonyi,Ikwo,8.2,987,120
2025,Ebonyi,Ishielu,9.35,795,138
2025,Ebonyi,Ivo,2.47,502,188
2025,Ebonyi,Izzi,7.93,576,118
2025,Ebonyi,Ohaozara,5.42,772,92
2025,Ebonyi,Ohaukwu,4.1,554,114
2025,Ebonyi,Onicha,3.84,908,93
2025,Edo,Akoko-Edo,9.27,239,59
2025,Edo,Egor,9.13,368,183
2025,Edo,Esan Central,1.81,455,75
2025,Edo,Esan North East,2.86,343,59
2025,Edo,Esan South East,5.27,453,172
2025,Edo,Esan West,8.34,359,173
2025,Edo,Etsako Central,5,147,159
2025,Edo,Etsako East,2.56,879,154
2025,Edo,Etsako West,2.53,445,110
2025,Edo,Igueben,5.8,384,137
2025,Edo,Ikpoba-Okha,2.82,264,52
2025,Edo,Oredo,9.64,154,107
2025,Edo,Orhionmwon,2.57,635,191
2025,Edo,Ovia North East,9.21,229,117
2025,Edo,Ovia South West,1.62,285,190
2025,Edo,Owan East,4.97,363,179
2025,Edo,Owan West,4.76,410,162
2025,Edo,Uhunmwonde,7.6,827,122
2025,Ekiti,Ado Ekiti,5.36,205,98
2025,Ekiti,Aiyekire (Gbonyin),7.43,433,118
2025,Ekiti,Efon,7.08,102,184
2025,Ekiti,Ekiti East,1.67,182,142
2025,Ekiti,Ekiti South West,5.55,194,159
2025,Ekiti,Ekiti West,5.74,236,108
2025,Ekiti,Emure,5.29,999,174
2025,Ekiti,Ido-Osi,1.26,296,183
2025,Ekiti,Ijero,1.32,343,112
2025,Ekiti,Ikere,9.63,395,191
2025,Ekiti,Ikole,4.38,783,164
2025,Ekiti,Ilejemeji,1.85,851,121
2025,Ekiti,Irepodun/Ifelodun,1.59,730,69
2025,Ekiti,Ise/Orun,8.25,936,158
2025,Ekiti,Moba,7.34,613,58
2025,Ekiti,Oye,6.6,599,138
2025,Enugu,Aninri,5.73,856,130
2025,Enugu,Awgu,3.81,174,109
2025,Enugu,Enugu East,8.26,930,186
2025,Enugu,Enugu North,9.18,211,145
2025,Enugu,Enugu South,4.37,644,82
2025,Enugu,Ezeagu,6.17,556,54
